Iteration|Model|Obs_Py1|Obs_Py2|Obs_P11|Obs_P10|Obs_P01|rho_latent|rho_Y1Y2|CalInt_PY1|CalInt_PY2|CalSlope_PY1|CalSlope_PY2|AUC_PY1|AUC_PY2|MSE_PY1|MSE_PY2|CalInt_P11|CalInt_P10|CalInt_P01|CalSlope_P11|CalSlope_P10|CalSlope_P01|AUC_P11|AUC_P10|AUC_P01|MSE_P11|MSE_P10|MSE_P01
21|"Univariate"|0.2904|0.2316|0.1104|0.18|0.1212|0.5|0.227362595098304|0.0829273422564018|0.0235477751646808|0.999121822304522|1.00589663135336|0.690887816361835|0.764204088256422|0.000242537469404908|4.21397920292429e-06|0.534600148022707|-0.213161964866925|-0.363351294810791|0.846037001345806|1.09636547998702|1.17423829302763|0.714264491939057|0.719957520325203|0.792652859960552|0.00269107318953032|0.00156190455657862|0.00266790370389114
21|"SR"|0.2904|0.2316|0.1104|0.18|0.1212|0.5|0.227362595098304|0.0828252769217325|0.0234681552193285|1.03554200226273|1.02620222656984|0.690887816361835|0.764204088256422|0.000233054836923651|3.49444361355994e-06|0.533684296292378|-0.212822005951379|-0.36288037870703|0.867566218330831|1.13448729549338|1.1993154323595|0.714214396146127|0.720137127371274|0.792514939363759|0.0027299280772049|0.00154393645261958|0.00263435170317921
21|"PCC"|0.2904|0.2316|0.1104|0.18|0.1212|0.5|0.227362595098304|0.0835468662041095|0.0248543694528749|0.995578554500704|1.00764545074554|0.690311646882891|0.764297704041954|0.000310403904782079|1.66016454930811e-05|0.0745805302881317|0.0928453004109455|0.0133420454952775|0.973670159993765|0.96525122299723|1.05515029128954|0.715121924199771|0.721476151761518|0.795651623651214|3.86464814555276e-05|0.000169598723756676|5.36189208375309e-05
21|"MLR"|0.2904|0.2316|0.1104|0.18|0.1212|0.5|0.227362595098304|0.0827805051838186|0.0233740711060368|0.986323654696211|1.00575156643573|0.689713688462984|0.764343275711862|0.000424452019786548|4.16795890286154e-05|0.0723164474833596|0.0931080030150204|0.0130539163074496|1.00184327969326|0.949087415681313|1.04111779024139|0.715059711741476|0.721486991869919|0.795356817201975|2.87551426563056e-05|0.000264939099925358|5.29450260196885e-05
21|"MLM"|0.2904|0.2316|0.1104|0.18|0.1212|0.5|0.227362595098304|0.119500410270458|0.00854501113575026|1.06729133568252|1.21616249130949|0.689804144110988|0.763564118159529|0.00079710725632317|0.000650532900823557|0.279217102590194|-0.0222991786466881|-0.197613170124331|1.05642243361131|1.16535773654525|1.37114947631753|0.713399423124544|0.717876964769648|0.792837348709837|0.00103027663838023|0.00111669932428029|0.00130424038925034
21|"MPM"|0.2904|0.2316|0.1104|0.18|0.1212|0.5|0.227362595098304|0.0824253350660953|0.029504131511281|1.01123067518425|1.00330822512331|0.690867046502744|0.76419706426291|0.000225112031896133|3.77836541862116e-05|0.0791186962776451|0.0888482860724466|0.0164294375734011|1.00510023585474|0.973749067537079|1.02837135994344|0.715105021960692|0.721993021680217|0.79546337940576|3.97682987370059e-05|0.000107354427289814|3.95977528624514e-05
22|"Univariate"|0.2832|0.2356|0.1131|0.1701|0.1225|0.5|0.240343255545277|-0.0208392466602608|0.0440090411467925|0.961713884780103|0.98249523399492|0.675075183095616|0.752176379889817|7.17862480986215e-05|3.43610258238579e-05|0.490772292823632|-0.354787981416217|-0.372346191562256|0.806117159162127|1.10402854380579|1.16401801053226|0.696183838659957|0.714561843118162|0.781275841618699|0.00256832930958524|0.00236268254427894|0.00228858495319445
22|"SR"|0.2832|0.2356|0.1131|0.1701|0.1225|0.5|0.240343255545277|-0.0211306257631012|0.0442963824603847|0.987766653819157|1.00772060816955|0.675075183095616|0.752176379889817|6.97639409286139e-05|8.24753167826809e-05|0.489633937712475|-0.354413277734955|-0.371245415436011|0.827188220662685|1.13378683644669|1.19401940412227|0.69616031121624|0.714620001602369|0.78129528460957|0.00261057074757805|0.00236733693887905|0.00225657031810487
22|"PCC"|0.2832|0.2356|0.1131|0.1701|0.1225|0.5|0.240343255545277|-0.0219956655796923|0.0457609591196133|0.958257711669115|0.982825027768059|0.674360544668079|0.75191118304446|0.000136425982636231|5.56538307228235e-05|0.0269449182504011|-0.0425277061535129|0.0480314743655595|0.929348162922753|0.9555347433463|1.01418912894276|0.696627271158474|0.716739350604207|0.781580510494796|7.74560445196094e-06|0.000156005108123019|5.15253080461456e-05
22|"MLR"|0.2832|0.2356|0.1131|0.1701|0.1225|0.5|0.240343255545277|-0.021551679903489|0.0443156600073115|0.955734084214106|0.976327780682717|0.674224779623184|0.751745823704955|0.00017759319828765|9.8740625712668e-05|0.0259178777812953|-0.0415435625802344|0.046313225099948|0.966692537183502|0.9796207571005|0.95438479062915|0.696675023893814|0.716189643128632|0.781692517006803|4.9869198876717e-05|0.000160961380392621|6.87328199662937e-05
22|"MLM"|0.2832|0.2356|0.1131|0.1701|0.1225|0.5|0.240343255545277|0.0158557746022716|0.00885689405494188|1.09302335791816|1.22690227649215|0.675243559337798|0.75089526146099|0.000283507306638096|0.00154243148948839|0.154812568125198|-0.111263613016158|-0.156036797061078|1.05919718835992|1.25663940721755|1.35919200279512|0.694668212698858|0.714497946707985|0.780504633990348|0.000648243067400768|0.000937359989597064|0.00137909792678629
22|"MPM"|0.2832|0.2356|0.1131|0.1701|0.1225|0.5|0.240343255545277|-0.0204206312688209|0.0456037338490646|0.966601204570016|0.988593909162651|0.675139912873916|0.752196980398533|6.90395573621878e-05|0.000130339631799638|0.0281729489619664|-0.041062488087102|0.0469754933639721|0.960258791446027|0.963057682197349|0.994526071285482|0.696589986141738|0.71714752257254|0.781972440258154|3.68336629176608e-05|5.5770259514296e-05|4.00206178780646e-05
23|"Univariate"|0.2875|0.2266|0.1082|0.1793|0.1184|0.5|0.219945497412631|-0.0689907174133938|0.00571219240493682|1.08331601461763|0.960836953282213|0.688780302059497|0.765421126233678|0.000170095621923632|0.000102534077666545|0.381886840279467|-0.365759234316475|-0.387838452732098|0.847401456249354|1.14991936558648|1.14173999727856|0.716508886262555|0.718656913544414|0.791891834410409|0.00205315856524232|0.00326534023377136|0.00214548369606311
23|"SR"|0.2875|0.2266|0.1082|0.1793|0.1184|0.5|0.219945497412631|-0.0681872768145855|0.00542266826853594|1.13940627625549|0.987527549327519|0.688780302059497|0.765421126233678|0.000228955918037508|4.92450965335026e-05|0.381153662944339|-0.364323960405568|-0.387296873681617|0.875618651249723|1.2066664541029|1.17492929369511|0.716260059303931|0.718843388015522|0.791790379592387|0.00210176079130244|0.00325801587503396|0.00209602077942168
23|"PCC"|0.2875|0.2266|0.1082|0.1793|0.1184|0.5|0.219945497412631|-0.0684116531723803|0.00528990933869382|1.07728550238634|0.961394410565875|0.688337769641495|0.765485947014489|0.000233717851264454|9.97204600203224e-05|-0.0135631934477195|-0.106383037408073|-0.020932068499631|0.954588582769937|1.03084404395722|1.03619725244636|0.716714601178368|0.71823904491364|0.793387406803355|7.97114050171696e-05|0.000286659141801661|3.12292171064388e-05
23|"MLR"|0.2875|0.2266|0.1082|0.1793|0.1184|0.5|0.219945497412631|-0.0689637640745246|0.00487798884276957|1.06744765734766|0.960197944509745|0.687689714721587|0.765550482492569|0.000349008099945267|0.00015764264963109|-0.0156034113491901|-0.105668554909664|-0.0200812717877578|0.952692878161574|1.0460534933726|1.02061904838338|0.717022292656983|0.717981283372491|0.793319195443175|7.62651061740259e-05|0.000337032576635388|8.18187251340532e-05
23|"MLM"|0.2875|0.2266|0.1082|0.1793|0.1184|0.5|0.219945497412631|-0.0744029341786463|0.0186740367134484|1.14769602254249|1.10485852639339|0.687988820747521|0.765517786799431|0.000465264196953717|0.000117077300919621|0.215507406618692|-0.280457457110144|-0.252059335479946|0.996090837430538|1.2099066359158|1.28539901529494|0.716548992898535|0.717151526341796|0.792180870468926|0.0010177331252568|0.00240871683563236|0.000915977251152358
23|"MPM"|0.2875|0.2266|0.1082|0.1793|0.1184|0.5|0.219945497412631|-0.0678981102021919|0.003599029581096|1.09368940211177|0.956478043711765|0.688773662852784|0.765444578118285|0.000201368829480783|8.2429468854351e-05|-0.0146532019398143|-0.105557565802328|-0.023267072345092|0.980586896939143|1.04685923548768|1.01113762564215|0.717104578623308|0.718843320058353|0.793374569272085|3.97882388838992e-05|0.000252125283840369|2.95246333986298e-05
24|"Univariate"|0.2985|0.2312|0.1164|0.1821|0.1148|0.5|0.245077807915967|0.0726169202303758|-0.0136844470475318|0.896557009343631|0.946174620146237|0.682392241559425|0.756876307479593|0.000174153911256315|0.000121497361303489|0.488734907079863|-0.23956427533795|-0.439111310992493|0.74200663556466|1.02897363796023|1.12738680364516|0.701290137659279|0.715988005606837|0.784852160420449|0.00199553650994555|0.00211377788650795|0.0026694836046775
24|"SR"|0.2985|0.2312|0.1164|0.1821|0.1148|0.5|0.245077807915967|0.0723461529568795|-0.0138061746456719|0.919237955847355|0.965787600703463|0.682392241559425|0.756876419999352|0.000105564944699799|8.99596373107945e-05|0.488316129019786|-0.239744337594193|-0.439101714763514|0.758646467994488|1.05457945730769|1.1511036888656|0.701284498435796|0.716075826447488|0.784865248271616|0.0020125413701123|0.00208356594871249|0.00263613693414093
24|"PCC"|0.2985|0.2312|0.1164|0.1821|0.1148|0.5|0.245077807915967|0.0715187857288479|-0.0129086513759408|0.892946061696373|0.944687049681996|0.681617639158014|0.756812339996903|0.0002317994362576|0.00013276399686326|0.046334427073044|0.0772086944734016|-0.0421849967369126|0.852848757328341|0.927628023602585|1.00004928305897|0.70286036971527|0.718946520532251|0.785827549749579|0.000178381500923542|0.000121332746655582|2.54258830187727e-05
24|"MLR"|0.2985|0.2312|0.1164|0.1821|0.1148|0.5|0.245077807915967|0.0722483378914308|-0.0143717899222306|0.887263247434613|0.942352300443772|0.681430817666379|0.756564458968995|0.000284828278950832|0.000194742192486742|0.0448967312181873|0.0791924893289619|-0.0430431593161389|0.883696867797573|0.949176078347138|0.943269806278454|0.70199581841856|0.718687556478435|0.785861302628907|0.000145118743375832|0.000130851585452518|0.000119946641576044
24|"MLM"|0.2985|0.2312|0.1164|0.1821|0.1148|0.5|0.245077807915967|0.0745737174473055|-0.0231439606566327|0.98595346219099|1.12003643324462|0.680371780499074|0.756590451033201|0.000490816790859511|0.000490682794531538|0.207504302025494|-0.070451231455823|-0.243716847847639|0.936365426205971|1.11502707974689|1.30207245740195|0.700789802417166|0.713834045064848|0.785375576062261|0.000440566111142024|0.00118013694728703|0.00104594515385581
24|"MPM"|0.2985|0.2312|0.1164|0.1821|0.1148|0.5|0.245077807915967|0.0728618425723935|-0.0111046893298656|0.907320081656722|0.936299312495736|0.6823815442143|0.756883452484256|0.000115568717029216|0.000152449922400628|0.0504174448459465|0.0764368031706022|-0.0430792199573933|0.875070103126819|0.934411032665156|0.970807325035412|0.702827117742319|0.719412279837752|0.786179445657668|9.61015728951472e-05|4.08632986626261e-05|2.01223409549549e-05
25|"Univariate"|0.2947|0.2249|0.1072|0.1875|0.1177|0.5|0.224063351901675|0.0233630458653084|0.0391312626891864|1.09671371180228|1.01969815778692|0.685212755562362|0.760421452525324|0.000121530217916005|0.00010964486653467|0.46127928610427|-0.241176077215127|-0.324690856243502|0.843546168085673|1.19036535610828|1.22673723547417|0.703717112522067|0.715863171282051|0.792057158093887|0.00238988606925708|0.00279646487057489|0.00165396454397234
25|"SR"|0.2947|0.2249|0.1072|0.1875|0.1177|0.5|0.224063351901675|0.0231942587757369|0.0394785272352438|1.12835465404391|1.04172375871599|0.685212755562362|0.760421739354161|0.000175995363672106|0.000156690978713509|0.461553354979649|-0.241406781809926|-0.324418298855592|0.86352105815625|1.2239384635276|1.25370406159133|0.703648048400471|0.716010207179487|0.792002558386298|0.00243543234023673|0.00284310872272187|0.00166844525085467
25|"PCC"|0.2947|0.2249|0.1072|0.1875|0.1177|0.5|0.224063351901675|0.0225270552293836|0.0397642289975756|1.08682312475347|1.02280569827036|0.684747279926367|0.760397531000317|0.000179154800544983|0.000126879942567292|0.00702019138144674|0.055833626730043|0.0968358856191781|0.962991697631632|1.0749394937554|1.1133012554718|0.705233806605414|0.718918432820513|0.794904046550921|4.65449423249552e-05|6.66185147925697e-05|0.000268242502899692
25|"MLR"|0.2947|0.2249|0.1072|0.1875|0.1177|0.5|0.224063351901675|0.022096520242561|0.0387499506079718|1.08460710999451|1.01899726140775|0.684290752969265|0.760244708595956|0.000223821603129674|0.000131542280773776|0.00781284767065917|0.0546936030794869|0.0950938159813948|1.00946538470662|1.07556986654979|1.06864992899383|0.704840736672819|0.719086539487179|0.794475145144223|3.85671667840354e-05|0.000139405068420107|0.000176577164988452
25|"MLM"|0.2947|0.2249|0.1072|0.1875|0.1177|0.5|0.224063351901675|0.0378406294741525|0.0992306724577967|1.17857767083772|1.22834824105455|0.683154703750377|0.759859210639009|0.000693659069842995|0.00152275082600377|0.278570154166405|-0.09707478194066|-0.0827095954673942|1.0778345253935|1.28754208101043|1.42795534660591|0.703258530934039|0.713583458461538|0.792788717138944|0.00119318133640473|0.0021554232745601|0.00106985942749027
25|"MPM"|0.2947|0.2249|0.1072|0.1875|0.1177|0.5|0.224063351901675|0.0248620398558897|0.0401538887222986|1.08684975046433|1.01884634327829|0.685273471867543|0.760480539265749|0.000126731976478654|0.000181355560573614|0.00947643215140783|0.0579428278054128|0.0966817740689213|0.996827342541225|1.064306107707|1.07353674381291|0.705887669348152|0.71913728|0.794833846926879|2.31111365178775e-05|7.75859933246453e-05|0.00021078764108487
26|"Univariate"|0.2874|0.2267|0.1087|0.1787|0.118|0.5|0.227957483456735|-0.0157617476929212|-0.00135128728435361|1.11411454326973|0.955461500216976|0.686575042221424|0.758637627418534|6.76344448008603e-05|1.50528288125545e-05|0.419383025929826|-0.310331987823452|-0.392258772721881|0.817390604941764|1.22864833025343|1.13655235927519|0.707372535346539|0.725086840433612|0.785285560551904|0.00218976142315578|0.00242786871229809|0.00233200053795822
26|"SR"|0.2874|0.2267|0.1087|0.1787|0.118|0.5|0.227957483456735|-0.0159129896002079|-0.00114253924179973|1.14626410998919|0.976782037029638|0.686575042221424|0.758637399247526|0.000125455061475207|2.11827275922788e-06|0.419160141043947|-0.310326544459302|-0.391821455392957|0.836948654477417|1.26337610953827|1.16229788383186|0.707294607351799|0.725168262389373|0.785249144855682|0.00222855132818098|0.00246895750303587|0.00230328254229609
26|"PCC"|0.2874|0.2267|0.1087|0.1787|0.118|0.5|0.227957483456735|-0.0176860112538018|-0.00273887437875997|1.10670501536212|0.953162830969554|0.685928464105003|0.758563471840931|0.000134993091713859|2.06523043664061e-05|-0.00994517939366641|-0.0238809887406816|-0.00541944281802402|0.926315519267849|1.11048462522532|1.02414990782867|0.708939765375838|0.725090519752115|0.788546350743687|3.71626949350314e-05|0.000116724684662729|1.76823531237196e-05
26|"MLR"|0.2874|0.2267|0.1087|0.1787|0.118|0.5|0.227957483456735|-0.0178754236681623|-0.000869819844655728|1.08367700911698|0.954714309166716|0.684454742559176|0.75849308108496|0.000323050359526303|2.70781151893762e-05|-0.00846452810799347|-0.0246477195465052|-0.00354122992224426|0.92013535152796|1.07977885071112|1.04487438616747|0.707713973500972|0.724839440332049|0.788386083246858|8.20719666313738e-05|0.000199824215286522|5.16358334280677e-05
26|"MLM"|0.2874|0.2267|0.1087|0.1787|0.118|0.5|0.227957483456735|0.0212939493205039|-0.0305296766088229|1.06956031222071|1.19880367568065|0.682716374178203|0.758434327050397|0.000631323743390877|0.000671725335717237|0.128701629691869|-0.0936526857764671|-0.197851100202953|1.03831621923915|1.16763107689262|1.38083487272029|0.707137409555789|0.719022914727501|0.787545831892079|0.000488826270509555|0.00141419299175456|0.00106022555160926
26|"MPM"|0.2874|0.2267|0.1087|0.1787|0.118|0.5|0.227957483456735|-0.0172353648477021|-0.00713916340575299|1.12477008350895|0.961340746313866|0.686590520643332|0.758640536598886|0.00011068542109976|4.51071771434613e-05|-0.0117631248224418|-0.0238456514843606|-0.0124207275213404|0.9697357359324|1.1230497727972|1.00237820803088|0.709873869153839|0.725442099075735|0.788330258657135|1.59522860829931e-05|9.18523751606675e-05|3.45803531755188e-05
27|"Univariate"|0.2865|0.2313|0.1116|0.1749|0.1197|0.5|0.238656363621655|0.0170324759304587|0.0322547390275969|0.961821549500613|1.03859169263174|0.671833439121603|0.761452721876582|2.15198146401827e-05|4.21743120438466e-05|0.501920689571894|-0.29822682740721|-0.374992175295332|0.823641274759938|1.08315595298316|1.25857952233693|0.698609537665071|0.711080431784383|0.795068913527334|0.00255392044424249|0.00216687379660352|0.00219881817180794
27|"SR"|0.2865|0.2313|0.1116|0.1749|0.1197|0.5|0.238656363621655|0.0169349169331326|0.0322307546450979|0.992877396243389|1.07446081265418|0.671833047766155|0.761452721876582|5.31117899778786e-05|0.000115643995506787|0.500869053772015|-0.297837055331443|-0.374399468073811|0.851472891070076|1.11836014527794|1.30186702812047|0.698543069656053|0.71110967438914|0.795117218621168|0.00261257653193274|0.00220261634432821|0.00218303393805108
27|"PCC"|0.2865|0.2313|0.1116|0.1749|0.1197|0.5|0.238656363621655|0.0165625606139128|0.0333039858790587|0.961583755213816|1.0398548481367|0.67144364909603|0.761380674758104|8.2955620745294e-05|6.07307276988139e-05|0.0433299263843023|0.0058126724373564|0.025683218516979|0.944892536595634|0.980685918374771|1.12496821257564|0.699713673165402|0.716788144743132|0.796503166735803|5.18286191331993e-06|7.2962815494589e-05|7.0650099777321e-05
27|"MLR"|0.2865|0.2313|0.1116|0.1749|0.1197|0.5|0.238656363621655|0.0168530886231426|0.0314808365832659|0.957057415216795|1.03606551471748|0.671314159362384|0.761223307203458|0.000122334234837789|8.89299801395848e-05|0.0408389710126124|0.00777820047770926|0.0252034742444514|0.97509184942364|0.994421718800173|1.07337988032674|0.699682305106518|0.716173079909437|0.796519964381399|1.95883961766864e-05|0.000133349852562501|4.75684159118281e-05
27|"MLM"|0.2865|0.2313|0.1116|0.1749|0.1197|0.5|0.238656363621655|0.0524618486239048|0.00279703946635184|1.0841837531885|1.23989161784534|0.667882608041621|0.758860937869006|0.000920536491419239|0.00135836248540981|0.177391936725814|-0.0651907976797025|-0.163500277412786|1.0440979443187|1.25298171480654|1.44514372663976|0.697243564605694|0.708999217587085|0.792478469831286|0.000589567314569253|0.00163700437244455|0.00155397482105366
27|"MPM"|0.2865|0.2313|0.1116|0.1749|0.1197|0.5|0.238656363621655|0.0136613588244554|0.0381852133652717|0.966964088947448|1.03153502934742|0.671819937358669|0.7614544654056|3.77777541840091e-05|0.000114804564031083|0.0483522763100884|-0.00177881760465181|0.0273035325575036|0.967409153999474|0.981472755979939|1.09700743484697|0.699734148136314|0.716505627919453|0.796626349470177|2.16468347300289e-05|3.27867075680648e-05|5.7855874059768e-05
28|"Univariate"|0.2858|0.2277|0.1094|0.1764|0.1183|0.5|0.230397340535061|-0.0216292198041577|-0.00535703082536189|0.890236841508453|0.989988429582507|0.678420500733006|0.759704129666242|0.000171614328690623|1.30397541907258e-06|0.406757673650863|-0.319002065559359|-0.395918436615938|0.756996501094754|1.01205566488854|1.18044771793011|0.699232508043588|0.713360072861911|0.788197816962179|0.00208498083822215|0.00270191723163685|0.00207800454642825
28|"SR"|0.2858|0.2277|0.1094|0.1764|0.1183|0.5|0.230397340535061|-0.0212548981119619|-0.00489589670786882|0.929511833513847|1.0279862704192|0.678420500733006|0.759704129666242|8.25947064318276e-05|3.8806221833622e-05|0.407551885314361|-0.31857111465037|-0.395349192564097|0.787730549987451|1.05620629173716|1.22619202067015|0.699173697579144|0.713525061149601|0.788242685329607|0.00213815790597407|0.00266469893100703|0.00206265659821451
28|"PCC"|0.2858|0.2277|0.1094|0.1764|0.1183|0.5|0.230397340535061|-0.0220384808501749|-0.00459624437606461|0.888901600220494|0.986988903047146|0.678012110228595|0.75986119292674|0.000213856607769496|1.16406099719273e-05|-0.000126463965024518|-0.0426962356867022|-0.0267101382999223|0.862208720986287|0.954181103131297|1.07112558794384|0.701083138906417|0.718420814982946|0.78812696712558|6.82352641288507e-05|8.24327351150133e-05|9.47782756432059e-05
28|"MLR"|0.2858|0.2277|0.1094|0.1764|0.1183|0.5|0.230397340535061|-0.0212639269318358|-0.00636644445351061|0.884474206454983|0.986524590409992|0.67785661221264|0.75967689096176|0.000249332294300942|6.97015177119569e-05|0.000358220353515383|-0.0429082188105825|-0.0316121181290111|0.883242813036116|0.97237120884104|1.02379680149585|0.700439200243371|0.717770635856739|0.78830193458403|4.79425069176419e-05|0.0001336310486645|0.000106666681159512
28|"MLM"|0.2858|0.2277|0.1094|0.1764|0.1183|0.5|0.230397340535061|0.0086418061382085|-0.00800303090350146|0.901071642900886|1.20929089945926|0.674820481606848|0.759059556147869|0.00081498648494869|0.000893247975758457|0.152974916573564|-0.122734084889402|-0.188209976256028|0.933467687110245|1.02690757627457|1.41277491073012|0.697633232900524|0.7073243373762|0.788076058785615|0.000560338080820388|0.00175426053028226|0.00117649059747343
28|"MPM"|0.2858|0.2277|0.1094|0.1764|0.1183|0.5|0.230397340535061|-0.0248599885762687|-0.000879975710137876|0.893718771012458|0.991641727160884|0.678441272994747|0.759703845337385|0.000146578426217846|5.94012144244923e-05|-0.000841346173871981|-0.0451027307646797|-0.0199466330090197|0.892761292073509|0.951230895050915|1.05630220435884|0.701390636552972|0.718395760441136|0.788273268682618|1.84128824150092e-05|9.75645249993935e-05|7.96404818396099e-05
29|"Univariate"|0.2791|0.2265|0.1072|0.1719|0.1193|0.5|0.229838242469067|-0.046742626107161|0.0441398318352757|0.951393515947975|0.978198968721605|0.680923796486527|0.761329811598608|0.000123133078428672|6.59243451826322e-05|0.47312998930113|-0.361688257339018|-0.360414363191543|0.797894736388417|1.17097306395457|1.09443931401382|0.703166584750976|0.730124097306653|0.785125106705203|0.00266527475135632|0.00238467201710346|0.00206642549523163
29|"SR"|0.2791|0.2265|0.1072|0.1719|0.1193|0.5|0.229838242469067|-0.0459744436160281|0.0436927796294946|0.97719239141003|0.99799117580339|0.680923796486527|0.761329811598608|8.67864751366519e-05|7.15587679099024e-05|0.472287291925053|-0.360329599930339|-0.360073504419968|0.816062232189577|1.20202544819501|1.11715832471599|0.703178182508158|0.730219636208935|0.785111877115961|0.00269492299912012|0.00234374140435883|0.00203543552129812
29|"PCC"|0.2791|0.2265|0.1072|0.1719|0.1193|0.5|0.229838242469067|-0.0465365813746857|0.0425858200562254|0.949476598427957|0.974564481765198|0.681779796831253|0.761215141176185|0.000217641825177997|7.33124682097375e-05|0.019062540078967|-0.0790006022894099|0.0347093617947284|0.910748315138872|1.03341830054386|0.979473484281719|0.705150114681967|0.732625811562582|0.789402642167879|4.63391948171799e-05|0.000213734834025409|2.05452621823265e-05
29|"MLR"|0.2791|0.2265|0.1072|0.1719|0.1193|0.5|0.229838242469067|-0.0469931869405377|0.0434085487576584|0.948055358894948|0.975943231801782|0.681898582224268|0.761020332738291|0.000379961587415676|8.40728168361019e-05|0.0211195314190255|-0.0818335352701338|0.0326619527280129|0.9612151287171|1.00162371940872|0.972409551137547|0.705557394479217|0.732807124729339|0.788700807699735|3.82739526754079e-05|0.000341227003888658|4.35610574073305e-05
29|"MLM"|0.2791|0.2265|0.1072|0.1719|0.1193|0.5|0.229838242469067|0.0135435508670912|-0.000721476520922007|1.0193208720745|1.23095189103099|0.681032741081292|0.760589505287596|0.000313304278593601|0.000826279911726276|0.234857434407416|-0.166798063097141|-0.239064163570393|1.00948475232387|1.21147797257189|1.35401252549653|0.701644457484085|0.725372863397143|0.787090129003723|0.00117112488481481|0.0011450029777419|0.00126859442935107
29|"MPM"|0.2791|0.2265|0.1072|0.1719|0.1193|0.5|0.229838242469067|-0.0496799166331028|0.0364570141925518|0.942529197952637|0.98660016188698|0.680904413096035|0.76118728693719|0.000132459454052989|9.48834346907181e-05|0.0100704984111351|-0.0796714689686435|0.030982203863688|0.941435481881133|1.03200641485423|0.963528745940234|0.704440248354999|0.732605158299882|0.789077517873984|5.1425877529373e-05|9.95524501398794e-05|1.14292487024212e-05
30|"Univariate"|0.2919|0.2333|0.1133|0.1786|0.12|0.5|0.235715750192204|0.0186933356746966|0.026886816476989|1.08168415326001|1.06312039196582|0.68020830173475|0.768160548676642|8.00235454897507e-05|2.97120122511029e-05|0.469322894037048|-0.284760164052947|-0.370393852760396|0.878320546869531|1.20257837321338|1.25147688920287|0.710834753174573|0.715551671946757|0.792437973484848|0.00232781711208461|0.0025428626606745|0.00205929550662762
30|"SR"|0.2919|0.2333|0.1133|0.1786|0.12|0.5|0.235715750192204|0.0181263844688324|0.0273335797889619|1.11297330453269|1.09357569292749|0.68020830173475|0.768160548676642|0.000134575983609004|8.14022582049485e-05|0.469127813370302|-0.285238127370497|-0.369799452224128|0.90355580992806|1.23733287232545|1.28735022831079|0.710819523703775|0.71568507159137|0.792463257575758|0.0023776153761705|0.00260192661958529|0.00205780606984084
30|"PCC"|0.2919|0.2333|0.1133|0.1786|0.12|0.5|0.235715750192204|0.0185695764716648|0.0284598294794578|1.08056351981292|1.05971575246943|0.680337284432345|0.768067856234581|0.000137379603234685|3.88964785642275e-05|0.0286163825490626|0.0220249356813161|0.0375092392422388|0.999291815015132|1.08669250755515|1.11020139923051|0.710390709584842|0.719137920645139|0.794024810606061|2.88513534477653e-05|7.55023731827791e-05|0.000124529767892317
30|"MLR"|0.2919|0.2333|0.1133|0.1786|0.12|0.5|0.235715750192204|0.0183629004597855|0.0271902360510513|1.07975931763912|1.05874804779367|0.68015411545519|0.768034815683762|0.000144042726569703|6.24846210143087e-05|0.0295851520437388|0.0201070834592079|0.0336365705190589|1.09550459600159|1.08596610752401|1.03763343528389|0.710389316038494|0.719023266479457|0.793922821969697|5.79426200006714e-05|0.000145641719643141|6.38896856419907e-05
30|"MLM"|0.2919|0.2333|0.1133|0.1786|0.12|0.5|0.235715750192204|0.0450330328445213|-0.0286000742210169|1.12534046808882|1.27587567449774|0.677107153222688|0.767514329172553|0.000892073627399025|0.00091243895463215|0.116161032080309|-0.0471674959292912|-0.169624197792776|1.1126476984123|1.25722506603192|1.44406138350458|0.710346215640746|0.713139912710144|0.792886647727273|0.00033747324296367|0.0015158460051105|0.00123315042764321
30|"MPM"|0.2919|0.2333|0.1133|0.1786|0.12|0.5|0.235715750192204|0.0159110967232243|0.0281991992859132|1.08304463738408|1.06965425264158|0.680179660415554|0.768159989614869|0.000118420013901141|0.000117317915960922|0.0225613479778277|0.0232041646175443|0.043881022985077|1.03522975713672|1.09187820204005|1.09955556523061|0.709975134156209|0.719300426906129|0.794115151515152|1.76844118839027e-05|8.70575515433778e-05|0.000140700158736994
31|"Univariate"|0.2828|0.228|0.1102|0.1726|0.1178|0.5|0.243100320837561|-0.0220136252997095|-0.00722505511355916|0.942847506749564|0.931196110284486|0.672512140565503|0.758729263248796|9.92910117700911e-05|0.000156058291584135|0.4006715719278|-0.322366296549243|-0.396334472007082|0.776324644007834|1.01351664927338|1.07449579740584|0.717365675681519|0.704446925142939|0.771543417270991|0.00199795582723136|0.0022279806829732|0.00235873741840201
31|"SR"|0.2828|0.228|0.1102|0.1726|0.1178|0.5|0.243100320837561|-0.0215447516966577|-0.00720498765483994|0.973716242529054|0.950743297760699|0.672512140565503|0.758729263248796|9.02176334962328e-05|0.00010143469313495|0.401851871992832|-0.322291818035947|-0.396833359446832|0.795438013458717|1.04562714326586|1.09775083017789|0.717321619206013|0.70472883967452|0.771492033152187|0.00202435029484386|0.0022319348270961|0.00233837941767527
